asenta_id|zipcode_id|a_name|a_type
77591|21425|Palos Caídos|Rancho o Ranchería
77592|21425|Tenango San Miguel|Pueblo
77593|21425|Tepoxcuautla|Barrio
77594|21426|Otlatlan|Pueblo
77595|21426|Xonotla|Barrio
77596|21426|Yehuala|Barrio
77597|21426|Zoquitla|Barrio
77598|21427|Atotonilco|Rancho o Ranchería
77599|21427|Metepec|Rancho o Ranchería
77600|21427|Nanacamila|Rancho o Ranchería
77601|21428|Camotepec|Rancho o Ranchería
77602|21428|Las Lajas|Rancho o Ranchería
77603|21429|Zapotitlan Salinas|Villa
77604|21430|San Martín|Rancho o Ranchería
77605|21431|Xochiltepec|Pueblo
77606|21432|San Antonio Texcala|Pueblo
77607|21433|La Mesa|Barrio
77608|21433|Metitlán|Rancho o Ranchería
77609|21434|Los Reyes Metzontla|Pueblo
77610|21435|Estanzuela|Barrio
77611|21435|Hidalgo|Barrio
77612|21436|San Pedro Atzumba|Pueblo
77613|21437|Nanacatlán|Pueblo
77614|21437|Tuxtla|Pueblo
77615|21437|Zapotitlán de Méndez|Pueblo
77616|21438|Acuaco|Rancho o Ranchería
77617|21438|Plan de Ayala|Rancho o Ranchería
77618|21438|Zaragoza|Pueblo
77619|21439|El Zorrillo|Rancho o Ranchería
77620|21440|Contla|Barrio
77621|21440|Santiago Zautla|Pueblo
77622|21440|Tenampulco|Barrio
77623|21440|Tlamanaca|Barrio
77624|21440|Zautla|Pueblo
77625|21441|Morelos|Barrio
77626|21442|Ixtactenango|Barrio
77627|21443|Buenavista|Barrio
77628|21444|Yahuitlalpan|Barrio
77629|21445|Oxpantla|Barrio
77630|21446|Emilio Carranza|Barrio
77631|21446|San Miguel Tenextatiloyan|Pueblo
77632|21447|Acatzacata|Barrio
77633|21448|Chilapa de Vicente Guerrero|Pueblo
77634|21449|Jalcomulco|Barrio
77635|21450|Ocotzingo|Barrio
77636|21451|San Francisco|Pueblo
77637|21451|San Isidro|Colonia
77638|21452|Huitzitzilapan|Estación
77639|21453|Cerro Verde|Rancho o Ranchería
77640|21454|La Unión|Rancho o Ranchería
77641|21455|Zihuateutla|Pueblo
77642|21456|Ocomantla|Pueblo
77643|21457|Cafetalera|Rancho o Ranchería
77644|21458|La Laguna|Rancho o Ranchería
77645|21459|Ernesto Hernández|Pueblo
77646|21460|Cuaunepixca|Pueblo
77647|21460|Tenanguito|Rancho o Ranchería
77648|21461|Mazacoatlan|Pueblo
77649|21462|Francisco I. Madero|Colonia
77650|21462|Francisco Villa|Colonia
77651|21462|Guadalupe Zedillo|Colonia
77652|21462|San Francisco|Colonia
77653|21462|San Miguel|Colonia
77654|21462|San Rafael|Colonia
77655|21462|San Sebastián Zinacatepec|Pueblo
77656|21462|Sector Coculco|Colonia
77657|21462|Sector Gonzalisco|Colonia
77658|21462|Sector Guadalupe|Colonia
77659|21462|Tlatzala|Colonia
77660|21462|Zentlapalt|Colonia
77661|21462|Zinacatepec|Pueblo
77662|21463|Zongozotla|Pueblo
77663|21464|Zoquiapan|Pueblo
77664|21465|Coyulapa|Rancho o Ranchería
77665|21465|Oztopulco|Rancho o Ranchería
77666|21465|San Pablo Zoquitlan|Pueblo
77667|21465|Tepexilotla|Pueblo
77668|21465|Xaltepec|Rancho o Ranchería
77669|21465|Xitlama|Pueblo
77670|21465|Zoquitlan|Pueblo
77671|21466|Acatepec|Rancho o Ranchería
77672|21467|Izhuapa|Rancho o Ranchería
77673|21468|Amealco de Bonfil Centro|Colonia
77674|21468|Cerro de los Gallos|Colonia
77675|21468|El Vicario|Colonia
77676|21468|Jardines del Bosque|Colonia
77677|21468|Lomas de San Higinio|Fraccionamiento
77678|21468|Miradores|Colonia
77679|21468|Primavera|Colonia
77680|21468|San Juan Dehedo|Pueblo
77681|21469|El Capulín|Rancho o Ranchería
77682|21470|San José Itho|Pueblo
77683|21471|Barrio Aguadores|Colonia
77684|21471|Barrio la Mora|Colonia
77685|21471|Nuevo Amanecer|Colonia
77686|21471|Parques de San Miguel|Fraccionamiento
77687|21471|San Martín|Colonia
77688|21472|El Pinar|Colonia
77689|21472|La Perita|Colonia
77690|21472|San Higinio|Colonia
77691|21473|El Cerrito|Rancho o Ranchería
77692|21473|San Pedro Tenango|Pueblo
77693|21474|Galindillo|Rancho o Ranchería
77694|21474|Hacienda Blanca|Rancho o Ranchería
77695|21475|Palos Altos|Rancho o Ranchería
77696|21476|El Pino|Rancho o Ranchería
77697|21476|La Mesa|Rancho o Ranchería
77698|21476|Quiotillos|Rancho o Ranchería
77699|21476|San Antonio Labor|Rancho o Ranchería
77700|21477|El Rincón|Rancho o Ranchería
77701|21477|La Cofradía|Pueblo
77702|21477|Los Reyes|Rancho o Ranchería
77703|21477|San Miguel Deheti|Rancho o Ranchería
77704|21478|Alameda del Rincón|Rancho o Ranchería
77705|21478|Laguna de Servin|Rancho o Ranchería
77706|21479|Jacal de La Concepción|Rancho o Ranchería
77707|21480|Del Rincón|Ejido
77708|21480|San Martín|Rancho o Ranchería
77709|21481|El Aserrín|Rancho o Ranchería
77710|21481|El Batan|Rancho o Ranchería
77711|21481|El Rayo|Rancho o Ranchería
77712|21482|Tenasdá|Rancho o Ranchería
77713|21483|El Bothe|Rancho o Ranchería
77714|21483|El Tepozán|Rancho o Ranchería
77715|21483|La Muralla|Pueblo
77716|21484|Chamizal|Rancho o Ranchería
77717|21484|El Atorón|Rancho o Ranchería
77718|21484|San Antonio|Rancho o Ranchería
77719|21484|San Bartolome del Pino|Pueblo
77720|21485|Agua Blanca|Rancho o Ranchería
77721|21485|La Cruz|Fraccionamiento
77722|21486|Mesillas|Rancho o Ranchería
77723|21487|Rincón de San Idelfonso|Rancho o Ranchería
77724|21487|San Ildefonso|Pueblo
77725|21487|Xajay|Rancho o Ranchería
77726|21487|Yospi|Rancho o Ranchería
77727|21488|El Saucito|Rancho o Ranchería
77728|21489|La Piní|Rancho o Ranchería
77729|21489|San Pablo|Rancho o Ranchería
77730|21490|Chiteje de La Cruz|Pueblo
77731|21490|Donica|Congregación
77732|21490|El Apartadero|Rancho o Ranchería
77733|21490|El Terrero|Rancho o Ranchería
77734|21490|La Ladera|Rancho o Ranchería
77735|21490|La Torre|Rancho o Ranchería
77736|21490|San Felipe|Rancho o Ranchería
77737|21490|Santiago Mexquititlán Barrio 1|Congregación
77738|21490|Santiago Mexquititlán Barrio 2|Congregación
77739|21490|Santiago Mexquititlán Barrio 3|Congregación
77740|21490|Santiago Mexquititlán Barrio 4|Congregación
77741|21490|Santiago Mexquititlán Barrio 5|Rancho o Ranchería
77742|21491|El Cacahuate|Rancho o Ranchería
77743|21491|El Carmen|Congregación
77744|21491|La Concha|Rancho o Ranchería
77745|21491|La Manzana|Rancho o Ranchería
77746|21491|Los Arboles|Rancho o Ranchería
77747|21491|Santiago Mexquititlán Barrio 6|Rancho o Ranchería
77748|21492|El Picacho|Rancho o Ranchería
77749|21492|La Soledad|Rancho o Ranchería
77750|21492|Rincón Agua Buena|Rancho o Ranchería
77751|21492|Rincón de la Florida|Rancho o Ranchería
77752|21492|San Miguel Tlaxcaltepec|Pueblo
77753|21493|El Lindero|Rancho o Ranchería
77754|21494|Chiteje de Garabato|Rancho o Ranchería
77755|21494|El Varal|Rancho o Ranchería
77756|21494|Los Arenales|Rancho o Ranchería
77757|21494|San Juan Dehedo|Ejido
77758|21495|Loma Linda|Rancho o Ranchería
77759|21495|Santiago Mexquititlán|Pueblo
77760|21496|Pinal de Amoles|Pueblo
77761|21497|San Pedro Escanela|Rancho o Ranchería
77762|21498|Ahuacatlán de Guadalupe|Pueblo
77763|21499|Adjuntas de Ahuacatlan|Rancho o Ranchería
77764|21499|El Encino|Rancho o Ranchería
77765|21499|El Quirimbal|Rancho o Ranchería
77766|21499|Ojo de Agua|Rancho o Ranchería
77767|21499|Rancho Nuevo|Rancho o Ranchería
77768|21500|Alejandria de Morelos|Rancho o Ranchería
77769|21500|Carrizal de Adjuntas|Rancho o Ranchería
77770|21500|Coatlán|Rancho o Ranchería
77771|21500|El Zarzal|Rancho o Ranchería
77772|21500|Huajales|Rancho o Ranchería
77773|21500|Huilotla|Rancho o Ranchería
77774|21500|La Tinaja|Rancho o Ranchería
77775|21500|Peña Alta|Rancho o Ranchería
77776|21500|Puerto Colorado|Rancho o Ranchería
77777|21500|Puerto Huilotla|Rancho o Ranchería
77778|21501|La Barrosa|Rancho o Ranchería
77779|21501|La Joya de Ahuacatlán|Rancho o Ranchería
77780|21501|La Troja|Rancho o Ranchería
77781|21501|Puerto de Alejandría|Rancho o Ranchería
77782|21501|Puerto Escanelilla|Rancho o Ranchería
77783|21501|Sáuz de Guadalupe|Rancho o Ranchería
77784|21502|Cuesta Blanca|Rancho o Ranchería
77785|21502|Cuesta de Huazmazontla|Rancho o Ranchería
77786|21502|Derramadero de Juárez|Rancho o Ranchería
77787|21502|La Charca|Rancho o Ranchería
77788|21502|Las Mesitas|Rancho o Ranchería
77789|21502|La Yerbabuena|Rancho o Ranchería
77790|21502|Loma de la Cañada|Rancho o Ranchería
77791|21502|Loma de las Minas|Rancho o Ranchería
77792|21502|Río Escanela|Rancho o Ranchería
77793|21503|Agua Enterrada|Rancho o Ranchería
77794|21503|Agua Fria de la Barranca|Rancho o Ranchería
77795|21503|Cerro de la Pinguica|Rancho o Ranchería
77796|21503|El Bernalito|Rancho o Ranchería
77797|21503|El Cantón|Rancho o Ranchería
77798|21503|El Gallo|Rancho o Ranchería
77799|21503|El Llano de San Francisco|Rancho o Ranchería
77800|21503|El Rodezno|Rancho o Ranchería
77801|21503|Hornitos|Rancho o Ranchería
77802|21503|La Barranca|Rancho o Ranchería
77803|21503|La Mesa de la Barranca|Rancho o Ranchería
77804|21503|La Muñeca|Rancho o Ranchería
77805|21503|La Peña Colorada|Rancho o Ranchería
77806|21503|La Sierrita|Rancho o Ranchería
77807|21503|Los Lirios|Rancho o Ranchería
77808|21503|Los Pinos|Rancho o Ranchería
77809|21503|Puerto Canoas|Rancho o Ranchería
77810|21503|Puerto del Tepozan|Rancho o Ranchería
77811|21503|San Gaspar|Rancho o Ranchería
77812|21503|Santa Rita|Rancho o Ranchería
77813|21504|Arroyo Hondo|Rancho o Ranchería
77814|21504|El Pilón|Rancho o Ranchería
77815|21504|Maguey Blanco|Rancho o Ranchería
77816|21504|Sauz de Arroyo Hondo|Rancho o Ranchería
77817|21505|El Apartadero|Rancho o Ranchería
77818|21505|El Limón|Rancho o Ranchería
77819|21505|El Naranjo|Rancho o Ranchería
77820|21505|La Arpa|Rancho o Ranchería
77821|21505|La Cienega de San Juan|Rancho o Ranchería
77822|21505|La Loma de la Cienega|Rancho o Ranchería
77823|21505|La Mesa|Rancho o Ranchería
77824|21505|La Morita|Rancho o Ranchería
77825|21505|Las Cruces|Rancho o Ranchería
77826|21505|Las Joyas del Leal|Rancho o Ranchería
77827|21505|Las Mesas de Santa Inés|Rancho o Ranchería
77828|21505|Puerto el Naranjo|Rancho o Ranchería
77829|21505|Puerto Pujumgia|Rancho o Ranchería
77830|21505|San Isidro|Rancho o Ranchería
77831|21505|Santa Águeda|Rancho o Ranchería
77832|21506|Tonatico|Rancho o Ranchería
77833|21507|Escanelilla|Pueblo
77834|21508|Agua Casuela|Rancho o Ranchería
77835|21508|Agua del Maíz|Rancho o Ranchería
77836|21508|Agua Verde|Rancho o Ranchería
77837|21508|El Chuveje|Rancho o Ranchería
77838|21508|El Entronque|Rancho o Ranchería
77839|21508|El Salto|Rancho o Ranchería
77840|21508|La Cieneguilla|Rancho o Ranchería
77841|21508|Las Joyas del Real|Rancho o Ranchería
77842|21508|San José Cochinito|Rancho o Ranchería
77843|21509|El Limón de la Cruz|Rancho o Ranchería
77844|21509|El Naranjo|Rancho o Ranchería
77845|21509|El Sabino|Rancho o Ranchería
77846|21509|La Cebolla|Rancho o Ranchería
77847|21509|La Colgada|Rancho o Ranchería
77848|21509|La Mohonera|Rancho o Ranchería
77849|21509|Las Adjuntas|Rancho o Ranchería
77850|21509|Las Guayabas|Rancho o Ranchería
77851|21509|Las Majaditas|Rancho o Ranchería
77852|21509|Mavy|Rancho o Ranchería
77853|21509|Pie de la Cuesta|Rancho o Ranchería
77854|21509|Piedra Parada de Santa Rosa|Rancho o Ranchería
77855|21509|Puerto del Rodezno|Rancho o Ranchería
77856|21510|Carrizalito|Rancho o Ranchería
77857|21510|Casas Viejas (San Carlos)|Rancho o Ranchería
77858|21510|Durazno Grande|Rancho o Ranchería
77859|21510|El Aguacate de San Pedro|Rancho o Ranchería
77860|21510|El Mezquite|Rancho o Ranchería
77861|21510|El Murcielago|Rancho o Ranchería
77862|21510|Puerto del Tenamaxtle|Rancho o Ranchería
77863|21510|San Isidro|Rancho o Ranchería
77864|21510|San Pedro el Viejo|Congregación
77865|21510|San Pedro Viejo|Rancho o Ranchería
77866|21510|San Rafael|Rancho o Ranchería
77867|21511|Agua Amarga|Rancho o Ranchería
77868|21511|El Durazno de San Francisco|Rancho o Ranchería
77869|21511|El Ranchito|Congregación
77870|21511|El Refugio|Rancho o Ranchería
77871|21511|Hacienda Vieja|Rancho o Ranchería
77872|21511|Loma Larga|Rancho o Ranchería
77873|21511|Mesas de San José|Rancho o Ranchería
77874|21511|Santa Florentina|Rancho o Ranchería
77875|21512|Agua Fria|Rancho o Ranchería
77876|21512|Arquitos|Rancho o Ranchería
77877|21512|Cruz Verde|Rancho o Ranchería
77878|21512|Cuesta Colorada de Huizachito|Rancho o Ranchería
77879|21512|El Cuervo|Rancho o Ranchería
77880|21512|El Llano de Huaxquilico|Rancho o Ranchería
77881|21512|El Salto del Tigre|Rancho o Ranchería
77882|21512|Huaxquilico|Rancho o Ranchería
77883|21512|Puerto del Perico|Rancho o Ranchería
77884|21512|Puerto de Vigas|Rancho o Ranchería
77885|21512|Tres Cruces|Rancho o Ranchería
77886|21513|Bucareli|Pueblo
77887|21514|Barranca del Platano|Rancho o Ranchería
77888|21514|El Carmen|Rancho o Ranchería
77889|21514|El Galeme|Rancho o Ranchería
77890|21514|El Platano|Rancho o Ranchería
77891|21514|Epazotitos|Rancho o Ranchería
77892|21514|La Esperanza|Rancho o Ranchería
77893|21514|Los Magueycitos|Rancho o Ranchería
77894|21514|Puerto de Amoles|Rancho o Ranchería
77895|21514|Puerto del Oro|Rancho o Ranchería
77896|21514|Temascales|Rancho o Ranchería
77897|21515|El Tejocote|Rancho o Ranchería
77898|21515|El Timbre de Guadalupe|Rancho o Ranchería
77899|21515|Epazotes Grandes|Rancho o Ranchería
77900|21515|Medias Coloradas|Rancho o Ranchería
77901|21515|Mesa de Ramírez|Rancho o Ranchería
77902|21515|Otomites|Rancho o Ranchería
77903|21515|Puerto Hondo|Rancho o Ranchería
77904|21515|San Antonio el Pelón|Rancho o Ranchería
77905|21516|Agua Fria de Gudiño|Rancho o Ranchería
77906|21516|Joyas de Bucareli|Rancho o Ranchería
77907|21516|La Meca|Rancho o Ranchería
77908|21516|Las Vegas|Rancho o Ranchería
77909|21516|Palo Grande|Rancho o Ranchería
77910|21517|Adjuntas de Gatos|Rancho o Ranchería
77911|21517|Agua Caliente|Rancho o Ranchería
77912|21517|Aguacate de Morelos|Rancho o Ranchería
77913|21517|El Ranchito|Rancho o Ranchería
77914|21517|Los Chotes|Rancho o Ranchería
77915|21517|Mazatiapan|Rancho o Ranchería
77916|21518|Barbechos|Rancho o Ranchería
77917|21518|Cerro de la Gachupina|Rancho o Ranchería
77918|21518|Cuatro Palos|Rancho o Ranchería
77919|21518|Derramadero de Bucareli|Rancho o Ranchería
77920|21518|El Carricillo Media Luna|Rancho o Ranchería
77921|21518|El Limón de Bucareli|Rancho o Ranchería
77922|21518|El Lindero|Rancho o Ranchería
77923|21518|El Madroño|Rancho o Ranchería
77924|21518|El Puerto de Tejamanil|Rancho o Ranchería
77925|21518|El Soyatal|Rancho o Ranchería
77926|21518|El Tepozan|Rancho o Ranchería
77927|21518|Joyas del Derramadero|Rancho o Ranchería
77928|21518|La Cañada|Rancho o Ranchería
77929|21518|La Cuchilla|Rancho o Ranchería
77930|21518|La Joya|Rancho o Ranchería
77931|21518|La Quebradora|Rancho o Ranchería
77932|21518|Mastranto de Bucareli|Rancho o Ranchería
77933|21518|Mesas del Soyatal|Rancho o Ranchería
77934|21518|Potrerillos|Rancho o Ranchería
77935|21518|Puerto de Derramadero|Rancho o Ranchería
77936|21518|Puerto del Derramadero|Rancho o Ranchería
77937|21518|Puerto de los Vazquez|Rancho o Ranchería
77938|21518|Puerto del Pino|Rancho o Ranchería
77939|21518|Rancho Nuevo 2|Rancho o Ranchería
77940|21518|Tejamanil|Rancho o Ranchería
77941|21519|Arroyo Seco|Pueblo
77942|21519|El Refugio|Congregación
77943|21520|Sanguijuela|Rancho o Ranchería
77944|21521|La Escondida|Rancho o Ranchería
77945|21522|Conca|Pueblo
77946|21523|Mesa de Agua Fría|Rancho o Ranchería
77947|21524|El Sabinito|Rancho o Ranchería
77948|21525|El Salitrillo|Rancho o Ranchería
77949|21526|San Juan Buenaventura|Congregación
77950|21527|La Florida|Congregación
77951|21528|Vegas Cuatas|Rancho o Ranchería
77952|21529|San José Tepame|Congregación
77953|21530|El Jardín|Rancho o Ranchería
77954|21530|La Lagunita|Rancho o Ranchería
77955|21531|Ayutla|Rancho o Ranchería
77956|21532|Santa María de los Cocos|Congregación
77957|21533|Purísima de Arista|Pueblo
77958|21534|Cadereyta de Montes|Ciudad
77959|21535|El Paraíso|Colonia
77960|21535|Llano Blanco|Colonia
77961|21535|Los Llanitos|Colonia
77962|21536|Fuentes y Pueblo Nuevo|Colonia
77963|21536|La Meseta|Colonia
77964|21536|Las Fuentes|Colonia
77965|21537|El Refugio|Colonia
77966|21537|La Magdalena|Rancho o Ranchería
77967|21537|Loma Chata|Colonia
77968|21537|San Diego|Colonia
77969|21538|El Demiño|Colonia
77970|21538|El Magisterio|Colonia
77971|21538|La Fuente|Colonia
77972|21538|San Gaspar|Pueblo
77973|21539|El Rincón|Rancho o Ranchería
77974|21539|Santa Bárbara|Congregación
77975|21540|Villa Guerrero|Congregación
77976|21541|Pueblo Nuevo|Rancho o Ranchería
77977|21541|Villa Nueva|Rancho o Ranchería
77978|21542|Boxasni|Rancho o Ranchería
77979|21542|Puerto de La Concepción|Rancho o Ranchería
77980|21543|Arroyo de Zituni|Rancho o Ranchería
77981|21543|Los Vázquez|Rancho o Ranchería
77982|21543|Puerto del Chiquihuite|Rancho o Ranchería
77983|21543|Zituni|Congregación
77984|21544|San Martín Florida|Rancho o Ranchería
77985|21545|Higuerillas|Rancho o Ranchería
77986|21546|El Banco|Rancho o Ranchería
77987|21546|La Tinaja|Rancho o Ranchería
77988|21547|San Juan de La Rosa|Rancho o Ranchería
77989|21548|Corral Blanco|Rancho o Ranchería
77990|21548|El Jabalí|Rancho o Ranchería
77991|21548|La Florida|Rancho o Ranchería
77992|21548|Vizarron de Montes|Pueblo
77993|21549|Los Juárez|Rancho o Ranchería
77994|21550|Loma de Guadalupe|Rancho o Ranchería
77995|21550|Santa María de Gracia|Congregación
77996|21551|El Doctor|Rancho o Ranchería
77997|21551|Membrillo|Rancho o Ranchería
77998|21552|San Javier|Rancho o Ranchería
77999|21553|Chavarrías|Rancho o Ranchería
78000|21553|Esperanza|Rancho o Ranchería
78001|21553|La Laja|Rancho o Ranchería
78002|21553|Maconi|Pueblo
78003|21554|Camarones|Rancho o Ranchería
78004|21554|El Aguacate|Rancho o Ranchería
78005|21554|Ocotitlán|Rancho o Ranchería
78006|21554|Puerto la Luz|Rancho o Ranchería
78007|21555|Sombrerete|Congregación
78008|21555|Soyatal|Rancho o Ranchería
78009|21556|Puerto del Salitre|Rancho o Ranchería
78010|21557|Charco Frió|Rancho o Ranchería
78011|21557|La Veracruz|Rancho o Ranchería
78012|21558|Rancho Nuevo|Rancho o Ranchería
78013|21559|Cerro Prieto|Rancho o Ranchería
78014|21559|El Palmar|Pueblo
78015|21559|Las Trancas|Rancho o Ranchería
78016|21559|San Antonio de La Cañada|Rancho o Ranchería
78017|21560|Boye|Rancho o Ranchería
78018|21560|Dethiga|Rancho o Ranchería
78019|21561|Bellavista del Río|Pueblo
78020|21562|Cerro Boludo|Rancho o Ranchería
78021|21562|Mesa del León|Pueblo
78022|21563|Tziquia|Congregación
78023|21564|Pathe|Congregación
78024|21564|Portezuelo|Rancho o Ranchería
78025|21565|Colon|Ciudad
78026|21565|El Cerrito|Colonia
78027|21565|El Salitre|Barrio
78028|21565|La Guanajuato|Barrio
78029|21565|Las Cruces (Las Cricitas)|Colonia
78030|21565|Las Fronteras|Barrio
78031|21565|Los Laureanos|Barrio
78032|21565|San Antonio|Colonia
78033|21565|Zamorano|Rancho o Ranchería
78034|21566|El Fuenteño|Congregación
78035|21566|Los Trigos|Rancho o Ranchería
78036|21567|El Coyote|Rancho o Ranchería
78037|21568|Las Calabazas|Congregación
78038|21568|Patria|Congregación
78039|21569|El Carrizal|Rancho o Ranchería
78040|21569|El Poleo|Rancho o Ranchería
78041|21569|El Potrero|Rancho o Ranchería
78042|21569|Salitrera|Rancho o Ranchería
78043|21570|El Saucillo|Rancho o Ranchería
78044|21570|Puerto de San Antonio|Rancho o Ranchería
78045|21571|La Carbonera|Rancho o Ranchería
78046|21572|Ajuchitlán|Congregación
78047|21572|San Martín|Rancho o Ranchería
78048|21573|Puerta de Enmedio|Rancho o Ranchería
78049|21574|Derramadero|Rancho o Ranchería
78050|21574|Los Quiotes|Rancho o Ranchería
78051|21575|Peña Colorada|Rancho o Ranchería
78052|21575|Vista Hermosa|Rancho o Ranchería
78053|21576|La Zorra|Rancho o Ranchería
78054|21576|Nogales|Rancho o Ranchería
78055|21577|San Isidro|Rancho o Ranchería
78056|21578|La Peñuela|Congregación
78057|21578|San José de la Peñuela|Congregación
78058|21579|Esperanza|Rancho o Ranchería
78059|21580|El Gallo|Rancho o Ranchería
78060|21580|Santa Rosa|Rancho o Ranchería
78061|21581|Urecho|Rancho o Ranchería
78062|21582|San Vicente El Alto|Rancho o Ranchería
78063|21583|Galeras|Congregación
78064|21583|San Ildefonso|Rancho o Ranchería
78065|21583|Viborillas|Congregación
78066|21584|El Blanco|Congregación
78067|21584|Noria de Cubos|Rancho o Ranchería
78068|21585|Las Cenizas|Rancho o Ranchería
78069|21586|México Lindo|Rancho o Ranchería
78070|21587|Los Benitos|Rancho o Ranchería
78071|21596|Desarrollo Hidalgo (Desarrollo Zapata)|Fraccionamiento
78072|21596|Jardines de la Corregidora|Fraccionamiento
78073|21596|Puerta Real|Fraccionamiento
78074|21597|Cruz de Fuego|Colonia
78075|21597|Los Mezquites|Fraccionamiento
78076|21597|San Mateo|Fraccionamiento
78077|21598|Las Trojes|Fraccionamiento
78078|21598|Mediterráneo|Fraccionamiento
78079|21598|Pirámides|Fraccionamiento
78080|21599|Balvanera Polo y Country Club|Club de Golf
78081|21599|El Romeral|Rancho o Ranchería
78082|21600|El Batan|Pueblo
78083|21601|Arroyo Hondo|Pueblo
78084|21601|El Progreso|Pueblo
78085|21601|Real del Bosque|Fraccionamiento
78086|21601|San Francisco|Pueblo
78087|21602|El Ranchito|Pueblo
78088|21602|La Poza|Pueblo
78089|21602|La Tinaja|Rancho o Ranchería
78090|21602|Purísima de San Rafael|Pueblo
78091|21603|Presa de Bravo|Rancho o Ranchería
78092|21603|Puerta de San Rafael|Rancho o Ranchería
78093|21603|San Miguelito|Rancho o Ranchería
78094|21603|San Rafael|Rancho o Ranchería
78095|21604|Bravo|Rancho o Ranchería
78096|21604|Las Taponas|Pueblo
78097|21605|Charco Blanco|Rancho o Ranchería
78098|21605|El Jaral|Rancho o Ranchería
78099|21605|Joaquín Herrera|Rancho o Ranchería
78100|21605|La Cantera|Pueblo
78101|21605|Pita|Pueblo
78102|21605|Purísima de La Cueva|Rancho o Ranchería
78103|21606|Lourdes|Rancho o Ranchería
78104|21607|El Calichar|Rancho o Ranchería
78105|21608|Residencial Santa Fe|Fraccionamiento
78106|21609|Ezequiel Montes|Fraccionamiento
78107|21609|La Presa|Colonia
78108|21609|Los Ángeles|Colonia
78109|21610|La Laguna|Rancho o Ranchería
78110|21611|Conin|Barrio
78111|21611|El Milagro|Fraccionamiento
78112|21611|La Queretana|Colonia
78113|21611|Santa Elena|Colonia
78114|21612|Chino|Barrio
78115|21612|El Lindero|Barrio
78116|21612|El Toril|Barrio
78117|21612|La Providencia|Colonia
78118|21612|La Soledad|Barrio
78119|21612|Mansión del Bosque|Barrio
78120|21612|Pedro Vega|Barrio
78121|21612|Santo Toribio|Barrio
78122|21613|El Toro Pinto|Barrio
78123|21613|Las Fuentes|Fraccionamiento
78124|21613|Magisterial|Barrio
78125|21614|La Purísima|Barrio
78126|21614|La Uca|Colonia
78127|21615|La Luna|Colonia
78128|21615|La Nueva Unidad|Colonia
78129|21616|Las Flores|Colonia
78130|21616|Unuión Cardenista|Colonia
78131|21616|Valle Colorado|Colonia
78132|21616|Villa Nueva|Colonia
78133|21617|Los Arcos|Fraccionamiento
78134|21617|Montequis|Fraccionamiento
78135|21618|El Cardonal|Rancho o Ranchería
78136|21618|Los Sánchez|Rancho o Ranchería
78137|21618|Palo Seco|Rancho o Ranchería
78138|21619|Mirapeña|Fraccionamiento
78139|21620|Barreras|Rancho o Ranchería
78140|21620|Villa Progreso|Villa
78141|21621|El Ciervo|Rancho o Ranchería
78142|21621|San José de las Trojes|Rancho o Ranchería
78143|21622|El Coyote|Rancho o Ranchería
78144|21623|Bernal|Villa
78145|21624|Jagüey Grande|Rancho o Ranchería
78146|21625|San José del Jagüey|Rancho o Ranchería
78147|21626|Tunas Blancas|Rancho o Ranchería
78148|21627|Los Pérez|Rancho o Ranchería
78149|21628|Los Velásquez|Rancho o Ranchería
78150|21629|Sombrerete|Congregación
78151|21630|Alto|Colonia
78152|21630|Huimilpan|Pueblo
78153|21630|Las Taponas|Rancho o Ranchería
78154|21631|El Vegil|Rancho o Ranchería
78155|21632|El Granjeno|Rancho o Ranchería
78156|21632|La Cueva|Rancho o Ranchería
78157|21633|Piedras Lisas|Rancho o Ranchería
78158|21634|La Ceja de Bravo|Rancho o Ranchería
78159|21635|Buenavista|Rancho o Ranchería
78160|21635|Huitrón|Rancho o Ranchería
78161|21636|Las Tepusas|Rancho o Ranchería
78162|21637|Los Cues|Rancho o Ranchería
78163|21638|San Antonio de La Galera|Rancho o Ranchería
78164|21639|La Noria|Rancho o Ranchería
78165|21640|La Galera|Rancho o Ranchería
78166|21641|Santa Teresa|Rancho o Ranchería
78167|21642|El Bambilete|Rancho o Ranchería
78168|21643|Lagunillas|Rancho o Ranchería
78169|21644|El Milagro|Rancho o Ranchería
78170|21645|Apapataro|Rancho o Ranchería
78171|21646|Los Carranza|Rancho o Ranchería
78172|21647|San Pedrito|Rancho o Ranchería
78173|21648|San Francisco|Rancho o Ranchería
78174|21649|El Chamizal|Rancho o Ranchería
78175|21650|San Pedro|Rancho o Ranchería
78176|21651|San Ignacio|Rancho o Ranchería
78177|21652|Jalpan de Serra|Ciudad
78178|21653|Del Niño Jesús|Barrio
78179|21653|El Coco|Colonia
78180|21653|El Mercado|Colonia
78181|21653|El Puente|Barrio
78182|21653|Guadalupe Tepeyac|Colonia
78183|21653|La Cruz|Barrio
78184|21653|La Pedrera|Colonia
78185|21653|La Santa Cruz|Barrio
78186|21653|Magisterial|Barrio
78187|21653|Paso de los Adobes|Colonia
78188|21653|San Francisco|Colonia
78189|21653|San José|Colonia
78190|21653|Villas Janpan|Colonia
78191|21654|Arboledas|Colonia
78192|21654|Buenos Aires|Colonia
78193|21654|Del Panteón|Barrio
78194|21654|El Platanito|Colonia
78195|21654|La Ceiba|Colonia
78196|21654|La Presa|Colonia
78197|21654|Las Ortigas|Barrio
78198|21654|Loma de la Guerra|Colonia
